State,Company,City,Number of Workers,WARN Received Date,Effective Date,Closure/Layoff,Temporary/Permanent,Union,Region,County,Industry,Notes
New York,"Circuit City Stores, Inc.",Rochester,52,01/21/2009,,Plant Closing,,,Finger Lakes Region,Monroe,Retail Store,Economic
New York,"Circuit City Stores, Inc.",Staten Island,59,01/21/2009,,Plant Closing,,,New York City,Richmond,Retail Store,Economic
New York,"Circuit City Stores, Inc.",Syracuse,58,01/21/2009,,Plant Closing,,,Central Region,Onondaga,Retail Store,Economic
New York,"Circuit City Stores, Inc.",Valley Stream,51,01/21/2009,,Plant Closing,,,Long Island,Hempstead,Retail Store,Economic
New York,"Circuit City Stores, Inc.",Vestal,64,01/21/2009,,Plant Closing,,,Southern Region,Broome,Retail Store,Economic
New York,"Circuit City Stores, Inc.",Victor,61,01/21/2009,,Plant Closing,,,Finger Lakes Region,Ontario,Retail Store,Economic
New York,"Circuit City Stores, Inc.",Westbury,73,01/21/2009,,Plant Closing,,,Long Island,Hempstead,Retail Store,Economic
New York,"Circuit City Stores, Inc.",White Plains,45,01/21/2009,,Plant Closing,,,Mid-Hudson Region,Westchester,Retail Store,Economic
New York,"Circuit City Stores, Inc.",Yonkers,64,01/21/2009,,Plant Closing,,,Mid-Hudson Region,Westchester,Retail Store,Economic
New York,Syracuse China Company a subsidiary of Libbey Inc.,Syracuse,280,01/15/2009,,Plant Closing,,,Central Region,Onondaga,Manufacturing of commercial china,Economic
New York,Camba (Homeless Prevention Program) (HPP),Brooklyn,,01/13/2009,,Plant Closing,,,New York City,Kings,Homeless Prevention Program,Potential Government Program Cut
New York,CAMBA (Homeless Prevention Program) (HPP),Brooklyn,26,01/13/2009,,Plant Closing,,,New York City,Kings,Homeless Prevention Program,Government Program Cut
New York,NYSE Alternext USA LLC,New York,36,01/13/2009,04/01/2009,Plant Closing,,,New York City,New York,Financial,Economic
New York,Virgin Entertainment Group,New York,204,01/13/2009,,Plant Closing,,,New York City,New York,Music Retail Store,Economic
New York,"Shine Electronics Co., Inc.",Long Island City,157,01/13/2009,12/04/2008,Plant Layoff,,,New York City,Queens,Communication Equipment Repair and Maintenance,Economic
New York,NYSE Alternext USA LLC,New York,106,01/13/2009,04/01/2009,Plant Layoff,,,New York City,New York,Financial,Economic
New York,"OpHedge Investment Services, LLC",Rye Brook,11,01/13/2009,04/06/2008,Plant Layoff,,,Mid-Hudson Region,Westchester,Investment Services (financial),Economic
New York,"OpHedge Investment Services, LLC",New York,2,01/13/2009,04/06/2008,Plant Layoff,,,New York City,New York,Investment Services (financial),Economic
New York,Kmart Corporation Store #9597,Glenmont,90,01/12/2009,03/15/2009,Plant Closing,,,Capital Region,Albany,Retail store,Economic
New York,Caldwell Manufacturing Company,Rochester,28,01/12/2009,04/07/2009,Plant Closing,,,Finger Lakes Region,Monroe,Window Manufacturing,Economic
New York,WARNACO (Calvin Klein/Speedo),New York,50,01/12/2009,01/08/2009,Plant Layoff,,,New York City,New York,Apparel wholesale operation,Economic
New York,Bank of America,New York,121,01/09/2009,04/07/2009,Plant Layoff,,,New York City,New York,Banking,Merger
New York,"The Hillman Group, Inc. (Distribution Facility)",Green Island,30,01/02/2009,,Plant Closing,,,Capital Region,Albany,"Distributor/warehou se for small hardware stores & home
 improvement centers",Economic
New York,TeleTech SDC,Niagara Falls,13,01/02/2009,03/04/2009,Plant Layoff,,,Western Region,Niagara,Service Delivery Center,Economic
New York,First Transit,Nichols,8,12/31/2008,,Plant Closing,,,Southern Region,Tioga,Transit company,Loss of contract
New York,Roadway Express (Parent co. YRC Worldwide),West Seneca,338,12/30/2008,03/01/2009,Plant Closing,,,Western Region,Erie,Transportation,Economic
New York,Roadway Express - Garden City NY (Parent co. YRC Worldwide),Syosset,36,12/30/2008,03/01/2009,Plant Closing,,,Long Island,Nassau,Transportation,Economic
New York,Roadway Express - Syracuse NY,Syracuse,39,12/30/2008,03/01/2009,Plant Closing,,,Central Region,Onondaga,Transportation,Economic
New York,Yellow Transportation,Tonawanda,70,12/30/2008,03/01/2009,Plant Layoff,,,Western Region,Erie,Transportation,Economic
New York,ArcelorMittal USA Inc.,Blasdell,313,12/29/2008,03/22/2009,Plant Closing,,,Western Region,Erie,Steel coating and sheet finishing facility,Economic
New York,Citigroup Inc. and its NY Subsidiaries,New York,1004,12/29/2008,03/03/2009,Plant Layoff,,,New York City,New York,Financial institution,Economic
New York,Manpower Inc. (IBM),Poughkeepsie,135,12/24/2008,01/05/2009,Plant Layoff,,,Mid-Hudson Region,Dutchess,Temporary workforce at IBM,IBM's decision to eliminate Manpower assignments
New York,Thacher Proffitt & Wood LLP,New York,243,12/23/2008,12/31/2008,Plant Closing,,,New York City,New York,Legal Firm,Economic
New York,VOOM HD a subsidiary of Rainbow HD Holdings,New York,134,12/22/2008,12/18/2008,Plant Closing,,,New York City,New York,Distributor of HD Services,Economic
New York,VOOM HD a subsidiary of Rainbow HD Holdings,Woodbury,57,12/22/2008,12/18/2008,Plant Closing,,,Long Island,Nassau,Distributor of HD Services,Economic
New York,St. Rose's Home,New York,39,12/18/2008,,Plant Closing,,,New York City,New York,Home for terminally ill residents,Economic
New York,Plug Power,Latham,68,12/18/2008,01/09/2009,Plant Layoff,,,Capital Region,Albany,Designs & Manufactures Fuel Cell,Economic
New York,Turning Point Facility of Saint Francis Hospital,Beacon,34,12/16/2008,03/15/2009,Plant Closing,,,Mid-Hudson Region,Dutchess,A 100-bed inpatient and outpatient alcohol and chemical dependency treatment center.,Economic
New York,Credit Suisse Securities (USA) LLC,New York,759,12/16/2008,12/01/2008,Plant Layoff,,,New York City,New York,Financial institution,Reorganizing
New York,Saint Francis Hospital/Mental Health Units,Poughkeepsie,21,12/16/2008,03/15/2009,Plant Layoff,,,Mid-Hudson Region,Dutchess,Hospital,Economic
New York,Antares Information Technologies Inc.,Hauppauge,199,12/15/2008,12/08/2008,Plant Closing,,,Long Island,Suffolk,Information Technology,Economic
New York,Antares Information Technologies Inc. (Warehouse),Hauppauge,,12/15/2008,12/08/2008,Plant Closing,,,Long Island,Suffolk,Information Technology,Economic
New York,"Proctor and Gamble Pharmaceuticals, Inc.",Norwich,94,12/15/2008,01/01/2009,Plant Closing,,,Southern Region,Chenango,Pharmaceutical Preparation Manufacturing,Economic
New York,"Goldman, Sachs & Co.",New York,200,12/11/2008,03/10/2009,Plant Layoff,,,New York City,New York,Financial Services- Broker Dealer,Economic
New York,"Goldman, Sachs & Co.",New York,,12/11/2008,03/10/2009,Plant Layoff,,,New York City,New York,Financial Services- Broker Dealer,Economic
New York,"Goldman, Sachs & Co.",New York,,12/11/2008,03/10/2009,Plant Layoff,,,New York City,New York,Financial Services- Broker Dealer,Economic
New York,"Goldman, Sachs & Co.",New York,,12/11/2008,03/10/2009,Plant Layoff,,,New York City,New York,Financial Services- Broker Dealer,Economic
New York,Welcome Wagon a subsidiary of Move Inc.,Plainview,50,12/10/2008,12/09/2008,Plant Layoff,,,Long Island,Nassau,Homeowner marketing company,Economic
New York,Hussmann Corporation,Gloversville,92,12/09/2008,,Plant Closing,,,Mohawk Valley Region,Fulton,Manufacturing,Economic
New York,"New England Laminates Co., Inc. NELCO (subsidiary of Park Electrochemical Corp.)",Newburgh,77,12/08/2008,01/09/2009,Plant Closing,,,Mid-Hudson Region,Orange,Laminate Manufacturer,Economic
New York,"DHL Express (USA), Inc.",Buffalo,17,12/08/2008,01/23/2009,Plant Closing,,,Western Region,Erie,Package delivery service,Consolidation and loss of revenue
New York,JP Morgan Chase Co.,New York,500,12/08/2008,01/31/2009,Plant Layoff,,,New York City,New York,Investment Banking,Economic
New York,Morgan Stanley,New York,590,12/08/2008,11/01/2008,Plant Layoff,,,New York City,New York,,Economic
New York,"DHL Express (USA), Inc.",Rochester,10,12/08/2008,01/23/2009,Plant Layoff,,,Finger Lakes Region,Monroe,Package delivery service,Consolidation and loss of revenue
New York,"DHL Express (USA), Inc.",East Syracuse,25,12/08/2008,01/23/2009,Plant Layoff,,,Central Region,Onondaga,Package delivery service,Consolidation and loss of revenue
New York,Jamestown Container Companies,Lockport,39,12/05/2008,01/09/2009,Plant Closing,,,Western Region,Niagara,Box Manufacturer,Economic
New York,The Penn Traffic Company/Quality Markets,Jamestown,62,12/05/2008,,Plant Closing,,,Western Region,Chautauqua,Grocery store,Economic
New York,"DHL Express (USA), Inc.",Elmsford,50,12/05/2008,,Plant Closing,,,Mid-Hudson Region,Westchester,Package delivery service,Consolidation and loss of revenue
New York,"DHL Express (USA), Inc.",Ronkonkoma,60,12/05/2008,,Plant Closing,,,Mid-Hudson Region,Suffolk,Package delivery service,Consolidation and loss of revenue
New York,"DHL Express (USA), Inc.",New York,75,12/05/2008,,Plant Closing,,,New York City,New York,Package delivery service,Consolidation and loss of revenue
New York,"DHL Express (USA), Inc.",New York,75,12/05/2008,,Plant Closing,,,New York City,New York,Package delivery service,Consolidation and loss of revenue
New York,"DHL Express (USA), Inc.",Brooklyn,40,12/05/2008,,Plant Closing,,,New York City,Kings,Package delivery service,Consolidation and loss of revenue
New York,"DHL Express (USA), Inc.",Inwood,120,12/05/2008,,Plant Closing,,,New York City,Kings,Package delivery service,Consolidation and loss of revenue
New York,"DHL Express (USA), Inc.",Newburgh,30,12/05/2008,01/23/2009,Plant Layoff,,,Mid-Hudson Region,Orange,Package delivery service,Consolidation and loss of revenue
New York,"DHL Express (USA), Inc.",Jamaica,100,12/05/2008,01/23/2009,Plant Layoff,,,New York City,Queens,Package delivery service,Consolidation and loss of revenue
New York,"DHL Express (USA), Inc.",Woodside,50,12/05/2008,01/23/2009,Plant Layoff,,,New York City,Queens,Package delivery service,Consolidation and loss of revenue
New York,"DHL Express (USA), Inc.",New York,100,12/05/2008,01/23/2009,Plant Layoff,,,New York City,New York,Package delivery service,Consolidation and loss of revenue
New York,"DHL Express (USA), Inc.",Melville,30,12/05/2008,01/23/2009,Plant Layoff,,,Long Island,Suffolk,Package delivery service,Consolidation and loss of revenue
New York,"Aramark Sports and Entertainment Services, LLC",New York,66,12/04/2008,01/31/2009,Plant Closing,,,New York City,New York,Food Service,Economic
New York,"Schrader-Bridgeport International, Inc.",Syracuse,28,12/03/2008,,Plant Closing,,,Central Region,Onondaga,Manufacturing: industrial valves; process control instruments,Economic
New York,BH S & B Holdings LLC (acquired certain assets of Steve & Barry's),New York,92,12/02/2008,,Plant Closing,,,New York City,New York,Retail store,Economic
New York,Sisters of St. Joseph/The Academy of St. Joseph,Brentwood,41,12/01/2008,,Plant Closing,,,Long Island,Suffolk,School,Economic
New York,Super Steel Schenectady Inc.,Glenville,175,12/01/2008,01/31/2009,Plant Closing,,,Capital Region,Schenectady,Steel assembler and fabricator,Economic
New York,ChemRX (a co-employer with StaffPro),Long Beach,71,12/01/2008,01/30/2009,Plant Layoff,,,Long Island,Hempstead,Pharmacy - Delivery functions,Economic - (Delivery functions being outsourced)
New York,Unisys Corporation,Rochester,89,11/26/2008,01/19/2009,Plant Layoff,,,Finger Lakes Region,Monroe,Business & Technology Consultants Systems,Economic
New York,DHL Express,East Syracuse,115,11/25/2008,,Plant Closing,,,Central Region,Onondaga,Package delivery service,Economic
New York,Computer Science Services CSC,Rensselaer,98,11/25/2008,01/30/2009,Plant Layoff,,,Capital Region,Rensselaer,Business Services,Economic-Loss of Contract Medicare Part D
New York,Delavan Industries Inc.,West Seneca,91,11/24/2008,01/20/2008,Plant Layoff,,,Western Region,Erie,Automotive carriers,Economic
New York,Delavan Industries Inc.,Blasdell,6,11/24/2008,01/20/2008,Plant Layoff,,,Western Region,Erie,Automotive carriers,Economic
New York,AJM Packaging Corporation,Brentwood,126,11/21/2008,,Plant Closing,,,Long Island,Suffolk,Paper Products,Economic
New York,National Gypsum-Wallboard Division,East Greenbush,71,11/21/2008,,Plant Closing,,,Capital Region,Rensselaer,Wall Board Manufacturer,Economic
New York,BH S & B Holdings LLC (acquired certain assets of Steve & Barry's),Port Washington,118,11/19/2008,11/17/2008,Plant Closing,,,Long Island,Nassau,Retail,Economic
New York,"Blue Man Productions, Inc.",New York,46,11/19/2008,01/13/2009,Plant Layoff,,,New York City,New York,Theatrical Production Company,Economic
New York,HSBC Mortgage Corporation (USA),Depew,225,11/19/2008,01/18/2008,Plant Layoff,,,Western Region,Erie,Wholesale Lending & Timeshare Units,Economic
New York,The Penn Traffic Company/ P & C Foods,Oswego,68,11/17/2008,01/10/2009,Plant Closing,,,Central Region,Oswego,Grocery store,Economic
New York,Thomson Reuters (Technology Function),White Plains,35,11/13/2008,11/12/2008,Plant Closing,,,Mid-Hudson Region,Westchester,Investment Firm,Economic
New York,National Wholesale Liquidators,West Hempstead,316,11/13/2008,11/28/2008,Plant Closing,,,Long Island,Hempstead,Wholesale goods,Economic
New York,NXP Semiconductors,Hopewell Junction,512,11/12/2008,01/09/2009,Plant Layoff,,,Mid-Hudson Region,Dutchess,Semiconductor manufacturing,Economic
New York,"Microdyne Outsourcing, Inc.",Binghamton,91,11/10/2008,01/09/2009,Plant Closing,,,Southern Region,Broome,Contract call center,Economic
New York,"City and Suburban Delivery Systems, Inc.",New Hyde Park,340,11/07/2008,01/04/2009,Plant Closing,,,Long Island,Nassau,Newspaper & Magazine Delivery,Economic
New York,"City and Suburban Delivery Systems, Inc.",Hauppauge,30,11/07/2008,01/04/2009,Plant Closing,,,Long Island,Suffolk,Newspaper & Magazine Delivery,Economic
New York,"City and Suburban Delivery Systems, Inc.",New Rochelle,101,11/07/2008,01/04/2009,Plant Closing,,,Mid-Hudson Region,Westchester,Newspaper & Magazine Delivery,Economic
New York,"Goldman, Sachs & Co.",New York,700,11/07/2008,11/07/2008,Plant Layoff,,,New York City,New York,Financial Services- Broker Dealer,Economic
New York,"Goldman, Sachs & Co.",New York,,11/07/2008,11/07/2008,Plant Layoff,,,New York City,New York,Financial Services- Broker Dealer,Economic
New York,"Goldman, Sachs & Co.",New York,,11/07/2008,11/07/2008,Plant Layoff,,,New York City,New York,Financial Services- Broker Dealer,Economic
New York,"Goldman, Sachs & Co.",New York,,11/07/2008,11/07/2008,Plant Layoff,,,New York City,New York,Financial Services- Broker Dealer,Economic
New York,J & W Seligman,New York,113,11/06/2008,01/09/2009,Plant Closing,,,New York City,New York,Financial Services,Company Sale to Ameriprise Financial
New York,RJR Paratransit Corp.,Staten Island,200,10/31/2008,,Plant Closing,,,New York City,Richmond,Transportation Service,Loss of Contract
New York,Coca-Cola Enterprises Inc.,Binghamton,62,10/31/2008,,Plant Closing,,,Southern Region,Broome,Soft Drink Producer,Economic
New York,American Transit Inc.,Yonkers,50,10/30/2008,,Plant Closing,,,Mid-Hudson Region,Westchester,Transportation Service,Loss of Contract
New York,American Transit Inc.,Bronx,400,10/30/2008,12/31/2008,Plant Closing,,,New York City,New York,Transportation Service,Loss of Contract
New York,Metropolitan Jewish Geriatric Center Adult Home Care,Brooklyn,220,10/30/2008,12/31/2008,Plant Closing,,,New York City,Kings,Adult Home Care,Economic
New York,Credit Suisse Securities (USA) LLC,New York,191,10/30/2008,10/27/2008,Plant Layoff,,,New York City,New York,Financial institution,Reorganizing
New York,R. T. Vanderbilt Company Inc. (Gouverneur Talc Division),Gouverneur,17,10/30/2008,12/31/2008,Plant Layoff,,,North Country Region,St. Lawrence,Mine/process wollastonite/talc production,Discontinuing talc production-foreign competition
New York,"Interep National Radio Sales, Inc.",New York,104,10/27/2008,10/27/2008,Plant Closing,,,New York City,New York,Radio Sales,Economic
New York,Gate Gourmet Inc,Long Island,46,10/23/2008,,Plant Closing,,,New York City,Queens,Food Service,Lost Commissary contract
New York,Gate Gourmet Inc Amtrak Commissary at Penn Station,New York,36,10/23/2008,,Plant Closing,,,New York City,Queens,Food Service,Lost Commissary contract
New York,Financial Guaranty Insurance Company,New York,56,10/21/2008,12/17/2008,Plant Layoff,,,New York City,New York,Financial,Economic
New York,"Wakiya, Gramercy Park Hotel",New York,59,10/20/2008,12/20/2008,Plant Unit Closing,,,New York City,New York,Restaurant,Economic
New York,Sodexo Inc.,New York,144,10/17/2008,10/18/2008,Plant Closing,,,New York City,New York,Food Services,Loss of Contract
New York,Wyeth Pharmaceuticals,Rouses Point,1150,10/17/2008,01/20/2006,Plant Closing,,,North Country Region,Clinton,Pharmaceuticals,Economic
New York,Par Pharmaceutical,Suffern,5,10/17/2008,05/29/2009,Plant Layoff,,,Mid-Hudson Region,Rockland,"Pharmaceutical manufacturer, distributor, and developer",Economic
New York,Par Pharmaceutical,Spring Valley,118,10/17/2008,12/15/2008,Plant Layoff,,,Mid-Hudson Region,Rockland,"Pharmaceutical manufacturer, distributor, and developer",Economic
New York,GE Capital Corporation/CitiCapital,Harrison,54,10/14/2008,10/17/2008,Plant Closing,,,Mid-Hudson Region,Westchester,Financial,CitiCapital Loss of Lease
New York,Barclays Capital Inc.,New York,500,10/14/2008,12/02/2008,Plant Layoff,,,New York City,New York,Investment banking,Economic-Bought Lehman Brothers
New York,Barclays Capital Inc.,New York,,10/14/2008,12/02/2008,Plant Layoff,,,New York City,New York,Investment banking,Economic-Bought Lehman Brothers
New York,Barclays Capital Inc.,New York,,10/14/2008,12/02/2008,Plant Layoff,,,New York City,New York,Investment banking,Economic-Bought Lehman Brothers
New York,Barclays Capital Inc.,New York,,10/14/2008,12/02/2008,Plant Layoff,,,New York City,New York,Investment banking,Economic-Bought Lehman Brothers
New York,Barclays Capital Inc.,New York,,10/14/2008,12/02/2008,Plant Layoff,,,New York City,New York,Investment banking,Economic-Bought Lehman Brothers
New York,Heller Ehrman LLP,New York,148,09/29/2008,11/28/2008,Plant Closing,,,New York City,New York,Law Firm,Economic
New York,Swissport Cargo Services,Jamaica,97,09/29/2008,11/30/2008,Plant Layoff,,,New York City,Queens,Cargo handling,Economic
New York,Shop Vac Corporation,Endicott,220,09/25/2008,11/26/2008,Plant Closing,,,Southern Region,Broome,Wet/Dry Vacuum cleaner manufacturing,Economic
New York,Liberty Mutual,Syracuse,51,09/25/2008,11/24/2008,Plant Layoff,,,Central Region,Onondaga,Insurance,Economic
New York,U.S. Web Inc.,Huntington,208,09/25/2008,,Possible Plant Closing,,,Long Island,Suffolk,Printing and Mailing,Chapter 11- Outcome under negotiations
New York,Kaz Incorporated,Hudson,337,09/24/2008,11/01/2008,Plant Closing,,,Capital Region,Columbia,Manufacturing,Economic
New York,Honeywell International/Scanning and Mobility,Skaneateles Falls,300,09/23/2008,11/21/2008,Plant Layoff,,,Central Region,Onondaga,"Bar code engines, scanners & mobile computers",Economic
New York,Oswego Wire Inc.,Oswego,53,09/17/2008,09/15/2008,Plant Layoff,,,Central Region,Oswego,Wire manufacturing,Economic
New York,Amalgamated Life,New York,466,09/11/2008,10/20/2008,Plant Closing,,,New York City,New York,Life Insurance Company,Economic
New York,"Evelyn Hill, Inc.",New York,150,09/09/2008,,Possible Plant Closing,,,New York City,New York,Concession services,Possible Contract Loss
New York,Ramada Plaza Hotel JFK,Jamaica,202,09/02/2008,,Possible Plant Closing,,,New York City,Queens,Hotel,Loss of Lease
New York,JP Morgan Chase & Co. (Treasury and Security Services),Syracuse,71,08/29/2008,10/31/2008,Plant Layoff,,,Central Region,Onondaga,Treasury Services,Treasury & Security Services will be relocated
New York,Complementary Coatings Corp. d/b/a/ Insl-x,Stony Point,57,08/26/2008,10/31/2008,Plant Closing,,,Mid-Hudson Region,Rockland,Coating Systems- paints varnishes lacquers,Economic
New York,"Aramark Educational Service, LLC",Valley Stream,62,08/22/2008,,Plant Closing,,,Long Island,Nassau,Food Service,Loss of Contract
New York,Kmart Corporation Store #3436,Rochester,46,08/22/2008,10/26/2008,Plant Closing,,,Finger Lakes Region,Monroe,Retail Department Store,Economic
New York,"St. Lawrence Zinc Co., LLC",Gouverneur,176,08/22/2008,08/22/2008,Plant Layoff,,,North Country Region,St. Lawrence,Metals Industry,Economic
New York,Transit Facility Management Corp,Brooklyn,248,08/12/2008,,Plant Closing,,,New York City,Kings,Transit workers,Economic
New York,"Sherwood Valve, LLC",Niagara Falls,147,08/12/2008,10/10/2008,Plant Closing,,,Western Region,Niagara,Valve manufacturer,Economic
New York,"Olympus Surgical & Industrial America, Inc. (OSIA)",Orangeburg,150,08/01/2008,10/31/2008,Plant Closing,,,Mid-Hudson Region,Rockland,Surgical Products,Improve Efficiency & centralize operations
New York,Sterling Mets L.P. (Sterling) Shea Stadium,Flushing,1050,07/29/2008,,Plant Closing,,,New York City,Queens,Baseball Stadium,Economic
New York,Paramount Pictures,New York,2,07/24/2008,09/22/2008,Plant Layoff,,,New York City,New York,Motion Picture Industry,Economic - Reorganization
New York,"Volume Services, Inc. d/b/a Centerplate's",Bronx,1861,07/23/2008,09/21/2008,Plant Closing,,,New York City,Bronx,"Provide food &
 beverage services at Yankee Stadium","Contract with the New
 York Yankees will expire 08"
New York,Indymac Bank,New York,50,07/18/2008,09/07/2008,Plant Layoff,,,New York City,New York,Financial Institution,Plant restructuring
New York,"Carrier Industries, Inc.",Fishkill,89,07/16/2008,09/14/2008,Plant Closing,,,Mid-Hudson Region,Dutchess,Logistics,Loss of Contract with The Gap
New York,Republic Airways Buffalo Base Chautauqua Airlines,Buffalo,,07/16/2008,09/10/2008,Plant Layoff,,,Western Region,Erie,Airline,Economic
New York,Republic Airways LaGuardia Base U.S. Airways Express,Flushing,3,07/16/2008,09/10/2008,Plant Layoff,,,New York City,Queens,Airline,Economic
New York,"Sun Microsystems, Inc.",Cohoes,1,07/10/2008,09/08/2008,Plant Layoff,,,Capital Region,Albany,Computer Systems Services,Economic
New York,"Sun Microsystems, Inc.",Fairport,5,07/10/2008,09/08/2008,Plant Layoff,,,Finger Lakes Region,Monroe,Computer Systems Services,Economic
New York,"Sun Microsystems, Inc.",New York,33,07/10/2008,09/08/2008,Plant Layoff,,,New York City,New York,Computer Systems Services,Economic
New York,Steve & Barry's (Corporate Offices),Port Washington,172,07/10/2008,07/09/2008,Plant Layoff,,,Long Island,Nassau,Retail clothing store,Economic
New York,"Worldwide Flight Services, Inc. NY Offices",Jamaica,310,07/09/2008,09/06/2008,Plant Layoff,,,New York City,Queens,Cargo Handling,Cancelling contract
New York,The Newark Group dba Bennington Paperboard,North Hoosick,64,07/03/2008,08/30/2008,Plant Closing,,,Capital Region,Rensselaer,Packaging Service,Economic
New York,American Airlines,Jamaica,10,07/02/2008,08/31/2008,Plant Layoff,,,New York City,Queens,Airline,Economic
New York,American Airlines,Flushing,650,07/02/2008,08/31/2008,Plant Layoff,,,New York City,Queens,Airline,Economic
New York,Filene's Basement,White Plains,75,07/01/2008,08/30/2008,Plant Closing,,,Mid-Hudson Region,Westchester,Retail Sales,Lease Violation
New York,Radian Asset Assurance Inc.,New York,50,07/01/2008,07/02/2008,Plant Layoff,,,New York City,New York,Financial guaranty insurance company,Economic
New York,Atria on the Hudson,Ossining,51,07/01/2008,08/25/2008,Temporary Plant Closing,,,Mid-Hudson Region,Westchester,Senior Living Center,Renovation of facility
New York,"WellPoint, aka National Government Services",Yorktown Heights,188,06/30/2008,08/29/2008,Plant Closing,,,Mid-Hudson Region,Westchester,Medical claims processing,Consolidating operations
New York,"MedUS Services, LLC (HealthNow New York Inc.)",Binghamton,45,06/30/2008,08/29/2008,Plant Layoff,,,Southern Region,Broome,Health Benefits & Information Company,New government contract & modernization of Medicare
New York,IWCO Direct,Melville,214,06/30/2008,06/24/2008,Plant Layoff,,,Long Island,Suffolk,Direct Marketing,Consolidating Offices
New York,"Angiotech Pharmaceuticals, Inc.(B.G. Sulzle Inc.)",North Syracuse,175,06/17/2008,08/15/2008,Plant Closing,,,Central Region,Onondaga,Manufactures surgical needles,Outsourcing Production to Puerto Rico
New York,"American Axle & Manufacturing, Inc.",Tonawanda,260,06/09/2008,08/11/2008,Plant Closing,,,Western Region,Erie,Automotive Parts Manufacturing,Economic
New York,IPRO,Lake Success,139,06/09/2008,08/01/2008,Possible Plant Layoff,,,Long Island,Nassau,Evaluate & Improve Health Care Services,Possible contract loss
New York,UBS Investment Bank (MSG),New York,195,06/06/2008,06/19/2008,Plant Closing,,,New York City,New York,Banking,Closing MSG division
New York,The Home Depot,Rome,88,06/04/2008,08/05/2008,Plant Closing,,,Mohawk Valley Region,Oneida,Home improvement specialty retailer,Economic
New York,JP Morgan Chase (Bear Stearns),New York,,06/02/2008,07/29/2008,Plant Layoff,,,New York City,New York,Wall street firm,Economic (merger with Bear Stearns)
New York,"Callaway Golf Ball Operations, Inc.",Johnstown,118,05/29/2008,07/31/2008,Plant Closing,,,Mohawk Valley Region,Fulton,Golf ball production facility,"Moving production to Chicopee, MA and China plants"
New York,"Portola Packaging, Inc.",Clifton Park,78,05/22/2008,07/20/2008,Plant Closing,,,Capital Region,Saratoga,Packaging,Economic
New York,UniCredit Banca di Roma,New York,57,05/21/2008,07/15/2008,Plant Closing,,,New York City,New York,Financial Institution,Merger
New York,EmblemHealth Services Company LLC (Medicare Part B Operation),New York,11,05/21/2008,07/18/2008,Plant Unit Closing,,,New York City,New York,Health Care,Contract Loss
New York,EmblemHealth Services Company LLC (Medicare Part B Operation),New York,93,05/21/2008,07/18/2008,Plant Unit Closing,,,New York City,New York,Health Care - (Medicare Part B Operation),Contract Loss
New York,L.B. Furniture Industries LLC.,Hudson,99,05/20/2008,05/30/2008,Plant Closing,,,Capital Region,Columbia,Industrial furniture manufacturing,Economic - 63290
New York,Rochester Gas & Electric (RG&E) Russell Station,Rochester,108,05/20/2008,07/31/2008,Plant Closing,,,Finger Lakes Region,Monroe,Utilities,Economic
New York,TeleTech Niagara Falls SDC,Niagara Falls,187,05/15/2008,07/25/2008,Plant Layoff,,,Western Region,Niagara,Service delivery center,Loss of Contract
New York,"Capital Group Partners, Inc. dba Rapid Solutions Group",Melville,85,05/08/2008,07/09/2008,Plant Layoff,,,Long Island,Suffolk,Provider of business communications,Economic
New York,Manpower Inc. (IBM),Poughkeepsie,100,05/06/2008,04/29/2008,Plant Layoff,,,Mid-Hudson Region,Dutchess,Temporary workforce at IBM,Sudden & unforeseen request by IBM to end assign
New York,"First Student, Inc.",Pine Bush,110,05/06/2008,06/30/2008,Plant Layoff,,,Mid-Hudson Region,Orange,Bus drivers & monitors,Loss of Orange Co. Dept of Health contract
New York,"XL Financial Administrative Services, Inc.",New York,52,05/02/2008,03/31/2008,Plant Layoff,,,New York City,New York,Financial Administrative Services,Reduce Staffing- Economic and operational needs
New York,Merrill Lynch,New York,500,05/02/2008,06/27/2008,Plant Layoff,,,New York City,New York,Financial Services,Economic
New York,Merrill Lynch,New York,,05/02/2008,06/27/2008,Plant Layoff,,,New York City,New York,Financial Services,Economic
New York,Merrill Lynch,New York,,05/02/2008,06/27/2008,Plant Layoff,,,New York City,New York,Financial Services,Economic
New York,Merrill Lynch,New York,,05/02/2008,06/27/2008,Plant Layoff,,,New York City,New York,Financial Services,Economic
New York,"Virgin Atlantic Airways, Ltd (Call Center Operations)","Norwalk, CT (headquarters
 )",11,05/02/2008,07/31/2008,Plant Unit Closing,,,New York City,New York,Airline Call Center Operations,Economic
New York,All Saints Catholic Academy-Diocese of Rochester,Rochester,27,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
New York,Catherine McAuley Catholic-Diocese of Rochester,Rochester,20,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
New York,Corpus Christi-Diocese of Rochester,Rochester,29,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
New York,Good Shepherd-Diocese of Rochester,Henrietta,31,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
New York,Holy Cross-Diocese of Rochester,Rochester,28,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
